Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
Trafo Version4;4;3;[1, 2, 3];m_default;9;61;76;-15.666.466.281.508.500;[-2.90353403 -2.90353403 -2.90353403 -2.90353403]
Trafo Version4;4;4;[0, 1, 2, 3];m_default;9;60;72;-14.252.794.376.659.800;[ 2.74680277 -2.90353401 -2.90353403 -2.90353404]
;;;;;;;;;
SQP (mixed);4;0;[];;;6;31;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;1;[0];;;6;25;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;1;[1];;;6;25;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;1;[2];;;6;25;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;1;[3];;;6;25;-1.566.646.625.346.160;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;2;[0, 1];;;6;19;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;2;[0, 2];;;6;19;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;2;[1, 2];;;6;19;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;2;[0, 3];;;6;19;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;2;[1, 3];;;6;19;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;2;[2, 3];;;6;19;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;3;[0, 1, 2];;;6;13;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;3;[0, 1, 3];;;6;13;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;3;[0, 2, 3];;;6;13;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;3;[1, 2, 3];;;6;13;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
SQP (mixed);4;4;[0, 1, 2, 3];;;6;7;-15.666.466.253.461.600;[-2.90347035 -2.90347035 -2.90347035 -2.90347035]
;;;;;;;;;
;;;;;;;;;
=====;=====;=====;=====;=====;=====;=====;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
ZZ23_Test;[ 3 -1  0  1];;;;;;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
BOBYQA;4;0;[];2n+1;9;344;450;1,75E+07;[-0.00542384  0.00054244 -0.00261298 -0.00261488]
FullyDetQuadInterpol;4;0;[];0.5(n+1)(n+2);15;187;235;1,16E+01;[-1.07179598e-04  1.07179596e-05 -8.69037007e-05 -8.69037033e-05]
FullyDetLinearInterpol;4;0;[];n+1;5;1494;fail;5,77E+10;[ 0.07279914 -0.00724983  0.0359798   0.03623463]
;;;;;;;;;
Trafo Version1;4;0;[];m_default;15;210;251;4,66E-01;[ 9.89488009e-05 -9.89488004e-06  6.81377083e-05  6.81377092e-05]
Trafo Version1;4;1;[0];m_default;8;1407;fail;7,05E+08;[ 0.04082293 -0.00406164  0.02261488  0.02268057]
Trafo Version1;4;1;[1];m_default;8;580;832;3,33E+09;[ 0.02019975 -0.00201957  0.00971969  0.00972112]
Trafo Version1;4;1;[2];m_default;8;1411;fail;1,03E+10;[ 0.027037   -0.00270358  0.01111622  0.0111256 ]
Trafo Version1;4;1;[3];m_default;8;1430;fail;9,12E+09;[ 0.04607733 -0.00460134  0.02247004  0.0225164 ]
Trafo Version1;4;2;[0, 1];m_default;7;163;187;1,05E+00;[ 1.32224641e-04 -1.32224637e-05  8.19356590e-05  8.19356616e-05]
Trafo Version1;4;2;[0, 2];m_default;7;143;168;2,14E-03;[ 2.28988420e-05 -2.28988420e-06  1.79703934e-05  1.79703934e-05]
Trafo Version1;4;2;[1, 2];m_default;7;169;194;9,30E-03;[ 4.67730886e-05 -4.67730886e-06  2.17054614e-05  2.17054615e-05]
Trafo Version1;4;2;[0, 3];m_default;7;160;181;1,09E+00;[ 8.59690803e-05 -8.59690802e-06  4.11597649e-05  4.11597649e-05]
Trafo Version1;4;2;[1, 3];m_default;7;162;179;1,23E+01;[ 1.35445870e-04 -1.35445869e-05  8.55655757e-05  8.55655749e-05]
Trafo Version1;4;2;[2, 3];m_default;7;143;161;1,16E+00;[ 3.99061905e-05 -3.99061902e-06  4.99216822e-05  4.99216828e-05]
Trafo Version1;4;3;[0, 1, 2];m_default;6;135;150;2,36E-01;[ 5.75590436e-05 -5.75590436e-06  2.05266482e-05  2.05266484e-05]
Trafo Version1;4;3;[0, 1, 3];m_default;6;144;162;3,36E-02;[-2.58528976e-05  2.58528976e-06 -3.67224960e-05 -3.67224958e-05]
Trafo Version1;4;3;[0, 2, 3];m_default;6;164;171;1,80E-01;[ 5.23989402e-05 -5.23989402e-06  2.83090998e-05  2.83090998e-05]
Trafo Version1;4;3;[1, 2, 3];m_default;6;123;142;1,53E-01;[ 9.33046712e-05 -9.33046711e-06  4.52073986e-05  4.52073991e-05]
Trafo Version1;4;4;[0, 1, 2, 3];m_default;5;126;132;1,75E-01;[ 9.78058729e-05 -9.78058728e-06  4.35166273e-05  4.35166280e-05]
;;;;;;;;;
Trafo Version4;4;0;[];m_default;9;336;445;3,85E+05;[ 0.00181819 -0.00018181  0.00113545  0.00113531]
Trafo Version4;4;1;[0];m_default;9;564;775;6,75E+06;[ 0.00119152 -0.00011907  0.00430136  0.00429904]
Trafo Version4;4;1;[1];m_default;9;401;577;3,39E+06;[ 0.00621944 -0.00062197  0.00326822  0.00326943]
Trafo Version4;4;1;[2];m_default;9;534;703;1,24E+06;[ 0.00273552 -0.00027355  0.00141967  0.00141966]
Trafo Version4;4;1;[3];m_default;9;534;712;6,70E+05;[-0.00195629  0.00019561  0.00089698  0.00089647]
Trafo Version4;4;2;[0, 1];m_default;9;447;621;9,98E+05;[ 0.00464567 -0.00046456  0.00236466  0.00236477]
Trafo Version4;4;2;[0, 2];m_default;9;584;807;5,61E+05;[ 0.00358917 -0.00035892  0.00221365  0.0022137 ]
Trafo Version4;4;2;[1, 2];m_default;9;287;393;5,27E+08;[ 0.01275225 -0.00127517  0.00612425  0.00612467]
Trafo Version4;4;2;[0, 3];m_default;9;469;636;9,30E+07;[-0.01289411  0.00128967 -0.00794216 -0.0079427 ]
Trafo Version4;4;2;[1, 3];m_default;9;312;426;1,35E+09;[ 0.01552129 -0.00155187  0.00826605  0.00826512]
Trafo Version4;4;2;[2, 3];m_default;9;715;986;5,66E+05;[ 0.00394085 -0.00039404  0.00211104  0.00211099]
Trafo Version4;4;3;[0, 1, 2];m_default;9;321;411;4,31E+04;[ 0.00387059 -0.00038706  0.00160336  0.00160341]
Trafo Version4;4;3;[0, 1, 3];m_default;9;700;849;1,13E+07;[-0.00491767  0.00049165 -0.0022517  -0.00225199]
Trafo Version4;4;3;[0, 2, 3];m_default;9;284;325;5,39E+10;[ 0.04097532 -0.00410132  0.01712986  0.01718165]
Trafo Version4;4;3;[1, 2, 3];m_default;9;335;415;1,07E+07;[ 0.00370221 -0.0003702   0.00266562  0.00266591]
Trafo Version4;4;4;[0, 1, 2, 3];m_default;9;1917;fail;7,96E+08;[-0.02215671  0.00221347 -0.01350935 -0.01346765]
;;;;;;;;;
SQP (mixed);4;0;[];;;18;97;1,67E+10;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;1;[0];;;18;79;1,67E+10;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;1;[1];;;18;79;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;1;[2];;;18;79;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;1;[3];;;18;79;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;2;[0, 1];;;18;61;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;2;[0, 2];;;18;61;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;2;[1, 2];;;18;61;1,67E+10;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;2;[0, 3];;;18;61;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;2;[1, 3];;;18;61;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;2;[2, 3];;;18;61;1,67E+10;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;3;[0, 1, 2];;;18;43;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;3;[0, 1, 3];;;18;43;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;3;[0, 2, 3];;;18;43;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;3;[1, 2, 3];;;18;43;1,67E+11;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
SQP (mixed);4;4;[0, 1, 2, 3];;;18;25;1,67E+10;[-0.00558387  0.00055857 -0.02985844 -0.02984749]
;;;;;;;;;
;;;;;;;;;
=====;=====;=====;=====;=====;=====;=====;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
ZZ24_Test;[0. 0. 0. 0.];;;;;;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
BOBYQA;4;0;[];2n+1;9;344;453;1,17E+00;[1.         1.00000001 1.         0.99999999]
FullyDetQuadInterpol;4;0;[];0.5(n+1)(n+2);15;133;169;2,31E-08;[1. 1. 1. 1.]
FullyDetLinearInterpol;4;0;[];n+1;5;1514;fail;0.014900090510738428;[1.06232381 1.12848516 0.93370552 0.87142897]
;;;;;;;;;
Trafo Version1;4;0;[];m_default;15;133;169;2,20E-09;[1. 1. 1. 1.]
Trafo Version1;4;1;[0];m_default;8;1148;1630;1,07E+09;[1.00017253 1.00034538 0.99982996 0.99965737]
Trafo Version1;4;1;[1];m_default;8;1402;fail;2,37E+10;[1.00079667 1.00160374 0.99918156 0.99837328]
Trafo Version1;4;1;[2];m_default;8;1421;fail;2,95E+07;[1.00002873 1.00005713 0.99997146 0.99994297]
Trafo Version1;4;1;[3];m_default;8;1428;fail;0.0002371358667306511;[1.00801012 1.01611408 0.99181459 0.9836641 ]
Trafo Version1;4;2;[0, 1];m_default;7;68;80;3,54E-11;[1. 1. 1. 1.]
Trafo Version1;4;2;[0, 2];m_default;7;75;87;1,47E-11;[1. 1. 1. 1.]
Trafo Version1;4;2;[1, 2];m_default;7;82;101;1,18E-08;[1. 1. 1. 1.]
Trafo Version1;4;2;[0, 3];m_default;7;96;119;3,47E-11;[1. 1. 1. 1.]
Trafo Version1;4;2;[1, 3];m_default;7;119;151;6,52E-10;[1. 1. 1. 1.]
Trafo Version1;4;2;[2, 3];m_default;7;57;67;5,45E-08;[1. 1. 1. 1.]
Trafo Version1;4;3;[0, 1, 2];m_default;6;60;68;2,03E-12;[1. 1. 1. 1.]
Trafo Version1;4;3;[0, 1, 3];m_default;6;83;96;4,64E-10;[1. 1. 1. 1.]
Trafo Version1;4;3;[0, 2, 3];m_default;6;64;74;1,51E-10;[1. 1. 1. 1.]
Trafo Version1;4;3;[1, 2, 3];m_default;6;80;94;6,42E-12;[1. 1. 1. 1.]
Trafo Version1;4;4;[0, 1, 2, 3];m_default;5;68;73;5,75E-14;[1. 1. 1. 1.]
;;;;;;;;;
Trafo Version4;4;0;[];m_default;9;433;553;9,19E-02;[1. 1. 1. 1.]
Trafo Version4;4;1;[0];m_default;9;745;1000;2,02E+04;[0.99999927 0.99999854 1.00000075 1.00000151]
Trafo Version4;4;1;[1];m_default;9;668;909;2,17E+02;[1.00000007 1.00000015 0.99999993 0.99999986]
Trafo Version4;4;1;[2];m_default;9;581;778;3,86E+06;[1.00000933 1.00001876 0.9999897  0.99997935]
Trafo Version4;4;1;[3];m_default;9;631;857;9,23E+03;[1.00000104 1.0000023  0.99999887 0.99999772]
Trafo Version4;4;2;[0, 1];m_default;9;448;607;5,16E+01;[1.00000003 1.00000007 0.99999996 0.99999993]
Trafo Version4;4;2;[0, 2];m_default;9;235;312;2,29E+00;[1.         1.00000001 0.99999999 0.99999999]
Trafo Version4;4;2;[1, 2];m_default;9;221;310;2,41E+02;[0.99999995 0.9999999  1.00000007 1.00000014]
Trafo Version4;4;2;[0, 3];m_default;9;874;1038;1,63E+02;[1.00000005 1.0000001  0.99999994 0.99999988]
Trafo Version4;4;2;[1, 3];m_default;9;227;299;7,16E-03;[1. 1. 1. 1.]
Trafo Version4;4;2;[2, 3];m_default;9;376;496;1,64E-01;[1. 1. 1. 1.]
Trafo Version4;4;3;[0, 1, 2];m_default;9;238;291;2,73E+00;[0.99999999 0.99999999 1.         1.00000001]
Trafo Version4;4;3;[0, 1, 3];m_default;9;166;224;7,93E-02;[1. 1. 1. 1.]
Trafo Version4;4;3;[0, 2, 3];m_default;9;140;188;3,17E+03;[1.00000029 1.00000058 0.9999997  0.9999994 ]
Trafo Version4;4;3;[1, 2, 3];m_default;9;266;343;4,81E-01;[0.99999999 0.99999998 1.00000001 1.00000002]
Trafo Version4;4;4;[0, 1, 2, 3];m_default;9;134;160;1,09E-01;[1. 1. 1. 1.]
;;;;;;;;;
SQP (mixed);4;0;[];;;22;118;8,64E+06;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;1;[0];;;22;96;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;1;[1];;;22;96;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;1;[2];;;22;96;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;1;[3];;;22;96;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;2;[0, 1];;;22;74;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;2;[0, 2];;;22;74;8,64E+06;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;2;[1, 2];;;22;74;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;2;[0, 3];;;22;74;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;2;[1, 3];;;22;74;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;2;[2, 3];;;22;74;8,64E+06;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;3;[0, 1, 2];;;22;52;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;3;[0, 1, 3];;;22;52;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;3;[0, 2, 3];;;22;52;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;3;[1, 2, 3];;;22;52;8,64E+07;[0.99989912 0.99979371 1.00006537 1.00012979]
SQP (mixed);4;4;[0, 1, 2, 3];;;22;30;8,64E+06;[0.99989912 0.99979371 1.00006537 1.00012979]
;;;;;;;;;
;;;;;;;;;
=====;=====;=====;=====;=====;=====;=====;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
ZZ18_Test;[0. 0. 0. 0. 0.];;;;;;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
BOBYQA;5;0;[];2n+1;11;31;40;-1,78E+01;[0.99999999 1.00000001 1.00000001 1.00000001 1.        ]
FullyDetQuadInterpol;5;0;[];0.5(n+1)(n+2);21;38;63;-1,78E+01;[1.         1.         1.00000001 1.         1.        ]
FullyDetLinearInterpol;5;0;[];n+1;6;145;172;3,55E+00;[1.00000002 1.00000001 1.         0.99999999 1.00000009]
;;;;;;;;;
Trafo Version1;5;0;[];m_default;21;35;59;-1,78E+01;[1.         1.00000001 1.         0.99999999 1.        ]
Trafo Version1;5;1;[0];m_default;11;88;133;-8,88E-01;[1.         1.00000001 0.99999999 1.00000001 1.00000001]
Trafo Version1;5;1;[1];m_default;11;91;142;0.0;[1.         1.         0.99999999 1.00000002 0.99999999]
Trafo Version1;5;1;[2];m_default;11;89;135;0.0;[1.         0.99999999 1.         1.         1.00000004]
Trafo Version1;5;1;[3];m_default;11;98;144;7,99E+00;[0.99999995 0.99999998 0.99999995 1.         1.00000003]
Trafo Version1;5;1;[4];m_default;11;70;106;8,88E-01;[0.99999999 1.         1.00000002 1.00000004 1.        ]
Trafo Version1;5;2;[0, 1];m_default;9;60;81;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version1;5;2;[0, 2];m_default;9;69;85;8,88E-01;[1.         1.00000001 1.         1.00000004 1.00000003]
Trafo Version1;5;2;[1, 2];m_default;9;60;86;8,88E-01;[1.00000001 1.         1.         1.         0.99999995]
Trafo Version1;5;2;[0, 3];m_default;9;62;85;0.0;[1.         0.99999999 0.99999999 1.         0.99999996]
Trafo Version1;5;2;[1, 3];m_default;9;65;93;0.0;[1.00000001 1.         0.99999999 1.         0.99999998]
Trafo Version1;5;2;[2, 3];m_default;9;67;92;3,55E+00;[1.         0.99999999 1.         1.         0.99999991]
Trafo Version1;5;2;[0, 4];m_default;9;60;81;-8,88E-01;[1.         1.         1.         1.00000001 1.        ]
Trafo Version1;5;2;[1, 4];m_default;9;69;90;-1,78E+01;[1.00000001 1.         1.         1.00000001 1.        ]
Trafo Version1;5;2;[2, 4];m_default;9;63;77;0.0;[1.         0.99999999 1.         1.00000001 1.        ]
Trafo Version1;5;2;[3, 4];m_default;9;61;76;-8,88E-01;[1.         1.00000001 1.00000001 1.         1.        ]
Trafo Version1;5;3;[0, 1, 2];m_default;8;33;38;0.0;[1. 1. 1. 1. 1.]
Trafo Version1;5;3;[0, 1, 3];m_default;8;38;44;-1,78E+01;[1.         1.         1.         1.         0.99999998]
Trafo Version1;5;3;[0, 2, 3];m_default;8;34;39;-8,88E-01;[1.         1.         1.         1.         0.99999999]
Trafo Version1;5;3;[1, 2, 3];m_default;8;37;43;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version1;5;3;[0, 1, 4];m_default;8;35;42;0.0;[1. 1. 1. 1. 1.]
Trafo Version1;5;3;[0, 2, 4];m_default;8;35;41;-1,78E+01;[1.         1.00000001 1.         1.         1.        ]
Trafo Version1;5;3;[1, 2, 4];m_default;8;34;40;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version1;5;3;[0, 3, 4];m_default;8;34;39;0.0;[1.         1.00000001 1.         1.         1.        ]
Trafo Version1;5;3;[1, 3, 4];m_default;8;36;41;-8,88E-01;[1.         1.         0.99999999 1.         1.        ]
Trafo Version1;5;3;[2, 3, 4];m_default;8;33;39;0.0;[0.99999999 0.99999999 1.         1.         1.        ]
Trafo Version1;5;4;[0, 1, 2, 3];m_default;7;31;34;-8,88E-01;[1.         1.         1.         1.         1.00000002]
Trafo Version1;5;4;[0, 1, 2, 4];m_default;7;34;35;-8,88E-01;[1.         1.         1.         1.00000001 1.        ]
Trafo Version1;5;4;[0, 1, 3, 4];m_default;7;31;32;0.0;[1. 1. 1. 1. 1.]
Trafo Version1;5;4;[0, 2, 3, 4];m_default;7;32;34;0.0;[1. 1. 1. 1. 1.]
Trafo Version1;5;4;[1, 2, 3, 4];m_default;7;31;32;-1,78E+01;[1. 1. 1. 1. 1.]
Trafo Version1;5;5;[0, 1, 2, 3, 4];m_default;6;31;32;-8,88E-01;[1.00000001 1.00000001 1.00000001 1.00000001 1.00000001]
;;;;;;;;;
Trafo Version4;5;0;[];m_default;11;30;40;-1,78E+01;[1.         1.         1.         1.00000001 1.        ]
Trafo Version4;5;1;[0];m_default;11;39;48;-8,88E-01;[1.         1.         1.         1.00000001 1.00000001]
Trafo Version4;5;1;[1];m_default;11;32;40;-8,88E-01;[1.         1.         1.         1.         1.00000001]
Trafo Version4;5;1;[2];m_default;11;36;46;-8,88E-01;[1.         1.         1.         1.         1.00000001]
Trafo Version4;5;1;[3];m_default;11;31;39;-8,88E-01;[1.         1.         0.99999999 1.         1.        ]
Trafo Version4;5;1;[4];m_default;11;32;40;-1,78E+01;[1.         1.         1.00000001 1.         1.        ]
Trafo Version4;5;2;[0, 1];m_default;11;34;42;-8,88E-01;[1.         1.         0.99999999 1.00000002 1.        ]
Trafo Version4;5;2;[0, 2];m_default;11;32;40;-1,78E+01;[1.         1.00000001 1.         1.         1.00000001]
Trafo Version4;5;2;[1, 2];m_default;11;32;39;0.0;[1. 1. 1. 1. 1.]
Trafo Version4;5;2;[0, 3];m_default;11;30;39;-8,88E-01;[1.         1.         1.00000001 1.         1.00000001]
Trafo Version4;5;2;[1, 3];m_default;11;30;39;-8,88E-01;[0.99999999 1.         1.         1.         1.00000001]
Trafo Version4;5;2;[2, 3];m_default;11;32;39;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version4;5;2;[0, 4];m_default;11;30;39;-8,88E-01;[1.         0.99999999 0.99999999 1.         1.        ]
Trafo Version4;5;2;[1, 4];m_default;11;33;39;0.0;[1. 1. 1. 1. 1.]
Trafo Version4;5;2;[2, 4];m_default;11;34;40;0.0;[0.99999999 1.         1.         1.00000001 1.        ]
Trafo Version4;5;2;[3, 4];m_default;11;33;40;-8,88E-01;[1.00000001 1.00000001 1.         1.         1.        ]
Trafo Version4;5;3;[0, 1, 2];m_default;11;32;39;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version4;5;3;[0, 1, 3];m_default;11;32;41;-8,88E-01;[1.         1.         1.00000001 1.         1.00000001]
Trafo Version4;5;3;[0, 2, 3];m_default;11;32;40;-1,78E+01;[1.         1.00000001 1.         1.         1.00000001]
Trafo Version4;5;3;[1, 2, 3];m_default;11;30;39;-8,88E-01;[0.99999999 1.         1.         1.         1.00000001]
Trafo Version4;5;3;[0, 1, 4];m_default;11;33;40;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version4;5;3;[0, 2, 4];m_default;11;34;42;-1,78E+01;[1. 1. 1. 1. 1.]
Trafo Version4;5;3;[1, 2, 4];m_default;11;30;39;-8,88E-01;[1.00000001 1.         1.         0.99999999 1.        ]
Trafo Version4;5;3;[0, 3, 4];m_default;11;32;39;-1,78E+01;[1. 1. 1. 1. 1.]
Trafo Version4;5;3;[1, 3, 4];m_default;11;33;40;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version4;5;3;[2, 3, 4];m_default;11;34;41;0.0;[1. 1. 1. 1. 1.]
Trafo Version4;5;4;[0, 1, 2, 3];m_default;11;39;48;-8,88E-01;[1.         1.         1.         1.         0.99999999]
Trafo Version4;5;4;[0, 1, 2, 4];m_default;11;31;40;-8,88E-01;[1.         1.         1.         0.99999998 1.        ]
Trafo Version4;5;4;[0, 1, 3, 4];m_default;11;31;40;0.0;[1.         1.         1.00000001 1.         1.        ]
Trafo Version4;5;4;[0, 2, 3, 4];m_default;11;34;40;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version4;5;4;[1, 2, 3, 4];m_default;11;35;40;-8,88E-01;[1. 1. 1. 1. 1.]
Trafo Version4;5;5;[0, 1, 2, 3, 4];m_default;11;31;39;-8,88E-01;[0.99999999 0.99999999 0.99999999 0.99999999 0.99999999]
;;;;;;;;;
SQP (mixed);5;0;[];;;5;32;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;1;[0];;;5;27;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;1;[1];;;5;27;-8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;1;[2];;;5;27;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;1;[3];;;5;27;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;1;[4];;;5;27;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[0, 1];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[0, 2];;;5;22;8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[1, 2];;;5;22;-8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[0, 3];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[1, 3];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[2, 3];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[0, 4];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[1, 4];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[2, 4];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;2;[3, 4];;;5;22;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[0, 1, 2];;;5;17;8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[0, 1, 3];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[0, 2, 3];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[1, 2, 3];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[0, 1, 4];;;5;17;8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[0, 2, 4];;;5;17;8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[1, 2, 4];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[0, 3, 4];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[1, 3, 4];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;3;[2, 3, 4];;;5;17;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;4;[0, 1, 2, 3];;;5;12;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;4;[0, 1, 2, 4];;;5;12;-8,88E-01;[1. 1. 1. 1. 1.]
SQP (mixed);5;4;[0, 1, 3, 4];;;5;12;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;4;[0, 2, 3, 4];;;5;12;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;4;[1, 2, 3, 4];;;5;12;0.0;[1. 1. 1. 1. 1.]
SQP (mixed);5;5;[0, 1, 2, 3, 4];;;5;7;0.0;[1. 1. 1. 1. 1.]
;;;;;;;;;
;;;;;;;;;
=====;=====;=====;=====;=====;=====;=====;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
ZZ27_Test;[0. 0. 0. 0. 0.];;;;;;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
BOBYQA;5;0;[];2n+1;11;100;124;-3.000.000.000.000.000;[5.         7.99999999 9.00000006 8.00000005 5.00000002]
